hetnet	feature	nonzero	auroc	auprc	feature_type	permuted
rephetio-v2.0_perm-1	CuG<rGbCtD	0.53862	0.62607	0.20496	dwpc	1
rephetio-v2.0_perm-2	CuG<rGbCtD	0.5337	0.62485	0.19025	dwpc	1
rephetio-v2.0_perm-3	CuG<rGbCtD	0.53117	0.62793	0.18992	dwpc	1
rephetio-v2.0_perm-4	CuG<rGbCtD	0.54649	0.61865	0.18924	dwpc	1
rephetio-v2.0_perm-5	CuG<rGbCtD	0.53066	0.62666	0.2003	dwpc	1
rephetio-v2.0	CuG<rGcGaD	0.64901	0.62017	0.32319	dwpc	0
rephetio-v2.0_perm-1	CuG<rGcGaD	0.61984	0.61894	0.1877	dwpc	1
rephetio-v2.0_perm-2	CuG<rGcGaD	0.61893	0.61481	0.18531	dwpc	1
rephetio-v2.0_perm-3	CuG<rGcGaD	0.6165	0.61835	0.1837	dwpc	1
rephetio-v2.0_perm-4	CuG<rGcGaD	0.61555	0.6111	0.18725	dwpc	1
rephetio-v2.0_perm-5	CuG<rGcGaD	0.60824	0.61063	0.18234	dwpc	1
rephetio-v2.0	CuG<rGcGdD	0.30146	0.58684	0.2756	dwpc	0
rephetio-v2.0_perm-1	CuG<rGcGdD	0.29522	0.57478	0.14602	dwpc	1
rephetio-v2.0_perm-2	CuG<rGcGdD	0.29669	0.57719	0.15091	dwpc	1
rephetio-v2.0_perm-3	CuG<rGcGdD	0.29334	0.57242	0.14936	dwpc	1
rephetio-v2.0_perm-4	CuG<rGcGdD	0.29047	0.57011	0.14724	dwpc	1
rephetio-v2.0_perm-5	CuG<rGcGdD	0.29122	0.56234	0.14164	dwpc	1
rephetio-v2.0	CuG<rGcGuD	0.31073	0.59117	0.29416	dwpc	0
rephetio-v2.0_perm-1	CuG<rGcGuD	0.30021	0.58413	0.15381	dwpc	1
rephetio-v2.0_perm-2	CuG<rGcGuD	0.29654	0.57997	0.14909	dwpc	1
rephetio-v2.0_perm-3	CuG<rGcGuD	0.28738	0.58386	0.15632	dwpc	1
rephetio-v2.0_perm-4	CuG<rGcGuD	0.29546	0.58164	0.15075	dwpc	1
rephetio-v2.0_perm-5	CuG<rGcGuD	0.29392	0.57514	0.14565	dwpc	1
rephetio-v2.0	CuG<rGdAlD	0.56715	0.5796	0.27058	dwpc	0
rephetio-v2.0_perm-1	CuG<rGdAlD	0.61542	0.58756	0.14916	dwpc	1
rephetio-v2.0_perm-2	CuG<rGdAlD	0.59095	0.59062	0.15809	dwpc	1
rephetio-v2.0_perm-3	CuG<rGdAlD	0.60798	0.58388	0.16637	dwpc	1
rephetio-v2.0_perm-4	CuG<rGdAlD	0.61213	0.56368	0.15389	dwpc	1
rephetio-v2.0_perm-5	CuG<rGdAlD	0.61666	0.58201	0.14523	dwpc	1
rephetio-v2.0	CuG<rGdCpD	0.25828	0.58319	0.29355	dwpc	0
rephetio-v2.0_perm-1	CuG<rGdCpD	0.25253	0.57799	0.15807	dwpc	1
rephetio-v2.0_perm-2	CuG<rGdCpD	0.23786	0.58221	0.16261	dwpc	1
rephetio-v2.0_perm-3	CuG<rGdCpD	0.21894	0.56718	0.15906	dwpc	1
rephetio-v2.0_perm-4	CuG<rGdCpD	0.25132	0.58359	0.15768	dwpc	1
rephetio-v2.0_perm-5	CuG<rGdCpD	0.22718	0.54934	0.1406	dwpc	1
rephetio-v2.0	CuG<rGdCtD	0.62384	0.62133	0.35945	dwpc	0
rephetio-v2.0_perm-1	CuG<rGdCtD	0.58501	0.63737	0.20471	dwpc	1
rephetio-v2.0_perm-2	CuG<rGdCtD	0.60908	0.61687	0.18995	dwpc	1
rephetio-v2.0_perm-3	CuG<rGdCtD	0.60755	0.62193	0.18192	dwpc	1
rephetio-v2.0_perm-4	CuG<rGdCtD	0.59391	0.62386	0.18826	dwpc	1
rephetio-v2.0_perm-5	CuG<rGdCtD	0.60297	0.62718	0.20028	dwpc	1
rephetio-v2.0	CuG<rGdD	0.28715	0.58065	0.28979	dwpc	0
rephetio-v2.0_perm-1	CuG<rGdD	0.27081	0.56746	0.14519	dwpc	1
rephetio-v2.0_perm-2	CuG<rGdD	0.27356	0.57088	0.14567	dwpc	1
rephetio-v2.0_perm-3	CuG<rGdD	0.26963	0.56974	0.14858	dwpc	1
rephetio-v2.0_perm-4	CuG<rGdD	0.26755	0.56185	0.14054	dwpc	1
rephetio-v2.0_perm-5	CuG<rGdD	0.27367	0.55775	0.13841	dwpc	1
rephetio-v2.0	CuG<rGdDrD	0.48609	0.55354	0.25014	dwpc	0
rephetio-v2.0_perm-1	CuG<rGdDrD	0.4434	0.53285	0.12542	dwpc	1
rephetio-v2.0_perm-2	CuG<rGdDrD	0.46916	0.53805	0.13033	dwpc	1
rephetio-v2.0_perm-3	CuG<rGdDrD	0.47068	0.58616	0.15277	dwpc	1
rephetio-v2.0_perm-4	CuG<rGdDrD	0.45636	0.53995	0.13542	dwpc	1
rephetio-v2.0_perm-5	CuG<rGdDrD	0.46477	0.51439	0.12083	dwpc	1
rephetio-v2.0	CuG<rGeAlD	0.65722	0.59797	0.27926	dwpc	0
rephetio-v2.0_perm-1	CuG<rGeAlD	0.65153	0.58961	0.15305	dwpc	1
rephetio-v2.0_perm-2	CuG<rGeAlD	0.65463	0.59152	0.15717	dwpc	1
rephetio-v2.0_perm-3	CuG<rGeAlD	0.65256	0.59914	0.16496	dwpc	1
rephetio-v2.0_perm-4	CuG<rGeAlD	0.65698	0.58798	0.1604	dwpc	1
rephetio-v2.0_perm-5	CuG<rGeAlD	0.65859	0.58565	0.14833	dwpc	1
rephetio-v2.0	CuG<rGiGaD	0.66517	0.6236	0.34725	dwpc	0
rephetio-v2.0_perm-1	CuG<rGiGaD	0.65882	0.61703	0.18725	dwpc	1
rephetio-v2.0_perm-2	CuG<rGiGaD	0.65905	0.61458	0.18556	dwpc	1
rephetio-v2.0_perm-3	CuG<rGiGaD	0.65498	0.61618	0.17733	dwpc	1
rephetio-v2.0_perm-4	CuG<rGiGaD	0.65713	0.61148	0.18478	dwpc	1
rephetio-v2.0_perm-5	CuG<rGiGaD	0.65816	0.61076	0.18577	dwpc	1
rephetio-v2.0	CuG<rGiGdD	0.32238	0.59046	0.28856	dwpc	0
rephetio-v2.0_perm-1	CuG<rGiGdD	0.30621	0.57616	0.14667	dwpc	1
rephetio-v2.0_perm-2	CuG<rGiGdD	0.31097	0.57474	0.14756	dwpc	1
rephetio-v2.0_perm-3	CuG<rGiGdD	0.30711	0.57742	0.14874	dwpc	1
rephetio-v2.0_perm-4	CuG<rGiGdD	0.31041	0.56626	0.13945	dwpc	1
rephetio-v2.0_perm-5	CuG<rGiGdD	0.30947	0.571	0.14213	dwpc	1
rephetio-v2.0	CuG<rGiGuD	0.32742	0.60038	0.30365	dwpc	0
rephetio-v2.0_perm-1	CuG<rGiGuD	0.31249	0.58758	0.14897	dwpc	1
rephetio-v2.0_perm-2	CuG<rGiGuD	0.31097	0.58595	0.15014	dwpc	1
rephetio-v2.0_perm-3	CuG<rGiGuD	0.31606	0.58729	0.15062	dwpc	1
rephetio-v2.0_perm-4	CuG<rGiGuD	0.31553	0.58478	0.15084	dwpc	1
rephetio-v2.0_perm-5	CuG<rGiGuD	0.32031	0.58566	0.14763	dwpc	1
rephetio-v2.0	CuG<rGr>GaD	0.66411	0.62138	0.34088	dwpc	0
rephetio-v2.0_perm-1	CuG<rGr>GaD	0.66053	0.61345	0.18642	dwpc	1
rephetio-v2.0_perm-2	CuG<rGr>GaD	0.66162	0.61802	0.18538	dwpc	1
rephetio-v2.0_perm-3	CuG<rGr>GaD	0.66023	0.6172	0.17711	dwpc	1
rephetio-v2.0_perm-4	CuG<rGr>GaD	0.66439	0.61386	0.19491	dwpc	1
rephetio-v2.0_perm-5	CuG<rGr>GaD	0.66415	0.61439	0.18828	dwpc	1
rephetio-v2.0	CuG<rGr>GdD	0.31179	0.58634	0.28461	dwpc	0
rephetio-v2.0_perm-1	CuG<rGr>GdD	0.3025	0.57408	0.14824	dwpc	1
rephetio-v2.0_perm-2	CuG<rGr>GdD	0.31154	0.5737	0.14325	dwpc	1
rephetio-v2.0_perm-3	CuG<rGr>GdD	0.3101	0.57612	0.14722	dwpc	1
rephetio-v2.0_perm-4	CuG<rGr>GdD	0.30756	0.56943	0.13976	dwpc	1
rephetio-v2.0_perm-5	CuG<rGr>GdD	0.3146	0.57184	0.14342	dwpc	1
rephetio-v2.0	CuG<rGr>GuD	0.32159	0.59959	0.30872	dwpc	0
rephetio-v2.0_perm-1	CuG<rGr>GuD	0.32534	0.59281	0.15549	dwpc	1
rephetio-v2.0_perm-2	CuG<rGr>GuD	0.31439	0.5866	0.15174	dwpc	1
rephetio-v2.0_perm-3	CuG<rGr>GuD	0.32273	0.58784	0.15618	dwpc	1
rephetio-v2.0_perm-4	CuG<rGr>GuD	0.31881	0.58577	0.14929	dwpc	1
rephetio-v2.0_perm-5	CuG<rGr>GuD	0.32616	0.58461	0.14933	dwpc	1
rephetio-v2.0	CuG<rGuAlD	0.56715	0.58062	0.2764	dwpc	0
rephetio-v2.0_perm-1	CuG<rGuAlD	0.61599	0.59009	0.15076	dwpc	1
rephetio-v2.0_perm-2	CuG<rGuAlD	0.59209	0.59346	0.15866	dwpc	1
rephetio-v2.0_perm-3	CuG<rGuAlD	0.60784	0.58319	0.16303	dwpc	1
rephetio-v2.0_perm-4	CuG<rGuAlD	0.61299	0.56298	0.15333	dwpc	1
rephetio-v2.0_perm-5	CuG<rGuAlD	0.61594	0.58194	0.14539	dwpc	1
rephetio-v2.0	CuG<rGuCpD	0.2445	0.59289	0.30618	dwpc	0
rephetio-v2.0_perm-1	CuG<rGuCpD	0.2434	0.57348	0.15242	dwpc	1
rephetio-v2.0_perm-2	CuG<rGuCpD	0.22644	0.58614	0.16312	dwpc	1
rephetio-v2.0_perm-3	CuG<rGuCpD	0.18018	0.54544	0.14988	dwpc	1
rephetio-v2.0_perm-4	CuG<rGuCpD	0.2254	0.5698	0.14974	dwpc	1
rephetio-v2.0_perm-5	CuG<rGuCpD	0.1998	0.54041	0.13563	dwpc	1
rephetio-v2.0	CuG<rGuCtD	0.61139	0.62037	0.36148	dwpc	0
rephetio-v2.0_perm-1	CuG<rGuCtD	0.56774	0.64194	0.20334	dwpc	1
rephetio-v2.0_perm-2	CuG<rGuCtD	0.60623	0.61714	0.19004	dwpc	1
rephetio-v2.0_perm-3	CuG<rGuCtD	0.60514	0.62125	0.17808	dwpc	1
rephetio-v2.0_perm-4	CuG<rGuCtD	0.59334	0.62623	0.19006	dwpc	1
rephetio-v2.0_perm-5	CuG<rGuCtD	0.59726	0.62882	0.20254	dwpc	1
rephetio-v2.0	CuG<rGuD	0.2853	0.58399	0.29413	dwpc	0
rephetio-v2.0_perm-1	CuG<rGuD	0.28294	0.57725	0.14875	dwpc	1
rephetio-v2.0_perm-2	CuG<rGuD	0.28084	0.58486	0.1532	dwpc	1
rephetio-v2.0_perm-3	CuG<rGuD	0.27261	0.57787	0.15453	dwpc	1
rephetio-v2.0_perm-4	CuG<rGuD	0.25858	0.56187	0.14271	dwpc	1
rephetio-v2.0_perm-5	CuG<rGuD	0.27139	0.56332	0.14402	dwpc	1
rephetio-v2.0	CuG<rGuDrD	0.48848	0.55617	0.25373	dwpc	0
rephetio-v2.0_perm-1	CuG<rGuDrD	0.44383	0.53192	0.12631	dwpc	1
rephetio-v2.0_perm-2	CuG<rGuDrD	0.47559	0.5359	0.129	dwpc	1
rephetio-v2.0_perm-3	CuG<rGuDrD	0.47253	0.5893	0.15398	dwpc	1
rephetio-v2.0_perm-4	CuG<rGuDrD	0.45451	0.54193	0.13444	dwpc	1
rephetio-v2.0_perm-5	CuG<rGuDrD	0.46649	0.51577	0.12184	dwpc	1
rephetio-v2.0	CuGaD	0.20768	0.60034	0.32864	dwpc	0
rephetio-v2.0_perm-1	CuGaD	0.18187	0.56076	0.15431	dwpc	1
rephetio-v2.0_perm-2	CuGaD	0.18989	0.56849	0.15988	dwpc	1
rephetio-v2.0_perm-3	CuGaD	0.19438	0.56826	0.16032	dwpc	1
rephetio-v2.0_perm-4	CuGaD	0.18867	0.58374	0.17577	dwpc	1
rephetio-v2.0_perm-5	CuGaD	0.18254	0.5761	0.17315	dwpc	1
rephetio-v2.0	CuGaDaGaD	0.59126	0.61135	0.3204	dwpc	0
rephetio-v2.0_perm-1	CuGaDaGaD	0.57416	0.60224	0.18352	dwpc	1
rephetio-v2.0_perm-2	CuGaDaGaD	0.56354	0.6089	0.18184	dwpc	1
rephetio-v2.0_perm-3	CuGaDaGaD	0.59137	0.60262	0.1719	dwpc	1
rephetio-v2.0_perm-4	CuGaDaGaD	0.57625	0.60165	0.17617	dwpc	1
rephetio-v2.0_perm-5	CuGaDaGaD	0.57416	0.60405	0.1926	dwpc	1
rephetio-v2.0	CuGaDaGdD	0.26861	0.58361	0.30688	dwpc	0
rephetio-v2.0_perm-1	CuGaDaGdD	0.24097	0.57038	0.15296	dwpc	1
rephetio-v2.0_perm-2	CuGaDaGdD	0.24943	0.57218	0.1487	dwpc	1
rephetio-v2.0_perm-3	CuGaDaGdD	0.25273	0.56354	0.14326	dwpc	1
rephetio-v2.0_perm-4	CuGaDaGdD	0.25416	0.56518	0.14261	dwpc	1
rephetio-v2.0_perm-5	CuGaDaGdD	0.26084	0.5598	0.14041	dwpc	1
rephetio-v2.0	CuGaDaGuD	0.26808	0.58543	0.29224	dwpc	0
rephetio-v2.0_perm-1	CuGaDaGuD	0.25296	0.57445	0.14974	dwpc	1
rephetio-v2.0_perm-2	CuGaDaGuD	0.25457	0.57766	0.14979	dwpc	1
rephetio-v2.0_perm-3	CuGaDaGuD	0.25997	0.56695	0.14475	dwpc	1
rephetio-v2.0_perm-4	CuGaDaGuD	0.25416	0.57023	0.14471	dwpc	1
rephetio-v2.0_perm-5	CuGaDaGuD	0.26554	0.56704	0.1456	dwpc	1
rephetio-v2.0	CuGaDdGaD	0.52636	0.61216	0.31616	dwpc	0
rephetio-v2.0_perm-1	CuGaDdGaD	0.47894	0.60517	0.18983	dwpc	1
rephetio-v2.0_perm-2	CuGaDdGaD	0.48672	0.61279	0.18395	dwpc	1
rephetio-v2.0_perm-3	CuGaDdGaD	0.50717	0.60104	0.17111	dwpc	1
rephetio-v2.0_perm-4	CuGaDdGaD	0.50036	0.6036	0.17755	dwpc	1
rephetio-v2.0_perm-5	CuGaDdGaD	0.49301	0.60362	0.18689	dwpc	1
rephetio-v2.0	CuGaDdGdD	0.25007	0.57993	0.29105	dwpc	0
rephetio-v2.0_perm-1	CuGaDdGdD	0.23155	0.57437	0.15026	dwpc	1
rephetio-v2.0_perm-2	CuGaDdGdD	0.22801	0.573	0.15051	dwpc	1
rephetio-v2.0_perm-3	CuGaDdGdD	0.24095	0.56447	0.14594	dwpc	1
rephetio-v2.0_perm-4	CuGaDdGdD	0.23779	0.56374	0.14135	dwpc	1
rephetio-v2.0_perm-5	CuGaDdGdD	0.24044	0.55841	0.14169	dwpc	1
rephetio-v2.0	CuGaDdGuD	0.23894	0.57459	0.29198	dwpc	0
rephetio-v2.0_perm-1	CuGaDdGuD	0.22926	0.58616	0.15925	dwpc	1
rephetio-v2.0_perm-2	CuGaDdGuD	0.22373	0.56979	0.1483	dwpc	1
rephetio-v2.0_perm-3	CuGaDdGuD	0.23995	0.56562	0.14682	dwpc	1
rephetio-v2.0_perm-4	CuGaDdGuD	0.23252	0.57309	0.14937	dwpc	1
rephetio-v2.0_perm-5	CuGaDdGuD	0.23075	0.56119	0.14562	dwpc	1
rephetio-v2.0	CuGaDlAlD	0.57219	0.59167	0.26901	dwpc	0
rephetio-v2.0_perm-1	CuGaDlAlD	0.56131	0.58007	0.15415	dwpc	1
rephetio-v2.0_perm-2	CuGaDlAlD	0.5504	0.59097	0.15525	dwpc	1
rephetio-v2.0_perm-3	CuGaDlAlD	0.57802	0.58457	0.15077	dwpc	1
rephetio-v2.0_perm-4	CuGaDlAlD	0.56286	0.58173	0.15582	dwpc	1
rephetio-v2.0_perm-5	CuGaDlAlD	0.56132	0.58813	0.15609	dwpc	1
rephetio-v2.0	CuGaDpCpD	0.16636	0.56795	0.29458	dwpc	0
rephetio-v2.0_perm-1	CuGaDpCpD	0.18044	0.57301	0.18029	dwpc	1
rephetio-v2.0_perm-2	CuGaDpCpD	0.16848	0.56303	0.16122	dwpc	1
rephetio-v2.0_perm-3	CuGaDpCpD	0.17223	0.55983	0.15913	dwpc	1
rephetio-v2.0_perm-4	CuGaDpCpD	0.15677	0.55961	0.15605	dwpc	1
rephetio-v2.0_perm-5	CuGaDpCpD	0.18169	0.57523	0.16693	dwpc	1
rephetio-v2.0	CuGaDpCtD	0.19232	0.56623	0.26785	dwpc	0
rephetio-v2.0_perm-1	CuGaDpCtD	0.24754	0.60014	0.18553	dwpc	1
rephetio-v2.0_perm-2	CuGaDpCtD	0.22816	0.60485	0.18625	dwpc	1
rephetio-v2.0_perm-3	CuGaDpCtD	0.27304	0.59359	0.16959	dwpc	1
rephetio-v2.0_perm-4	CuGaDpCtD	0.25004	0.5903	0.16113	dwpc	1
rephetio-v2.0_perm-5	CuGaDpCtD	0.25185	0.60537	0.18505	dwpc	1
rephetio-v2.0	CuGaDpSpD	0.56768	0.59167	0.28153	dwpc	0
rephetio-v2.0_perm-1	CuGaDpSpD	0.56017	0.58098	0.14675	dwpc	1
rephetio-v2.0_perm-2	CuGaDpSpD	0.54783	0.59068	0.15027	dwpc	1
rephetio-v2.0_perm-3	CuGaDpSpD	0.57816	0.58284	0.14678	dwpc	1
rephetio-v2.0_perm-4	CuGaDpSpD	0.56187	0.5824	0.15029	dwpc	1
rephetio-v2.0_perm-5	CuGaDpSpD	0.55947	0.58707	0.14951	dwpc	1
rephetio-v2.0	CuGaDrD	0.33987	0.57293	0.25884	dwpc	0
rephetio-v2.0_perm-1	CuGaDrD	0.2935	0.5422	0.13115	dwpc	1
rephetio-v2.0_perm-2	CuGaDrD	0.29911	0.55624	0.13815	dwpc	1
rephetio-v2.0_perm-3	CuGaDrD	0.32813	0.5661	0.14403	dwpc	1
rephetio-v2.0_perm-4	CuGaDrD	0.30158	0.54677	0.13416	dwpc	1
rephetio-v2.0_perm-5	CuGaDrD	0.29521	0.55238	0.13587	dwpc	1
rephetio-v2.0	CuGaDrDrD	0.4498	0.57851	0.27365	dwpc	0
rephetio-v2.0_perm-1	CuGaDrDrD	0.48423	0.56769	0.13902	dwpc	1
rephetio-v2.0_perm-2	CuGaDrDrD	0.48015	0.57572	0.13837	dwpc	1
rephetio-v2.0_perm-3	CuGaDrDrD	0.48644	0.56134	0.13191	dwpc	1
rephetio-v2.0_perm-4	CuGaDrDrD	0.49466	0.57804	0.14311	dwpc	1
rephetio-v2.0_perm-5	CuGaDrDrD	0.4836	0.56552	0.13431	dwpc	1
rephetio-v2.0	CuGaDtCpD	0.11444	0.55181	0.31345	dwpc	0
rephetio-v2.0_perm-1	CuGaDtCpD	0.10935	0.5504	0.15846	dwpc	1
rephetio-v2.0_perm-2	CuGaDtCpD	0.11194	0.53111	0.1432	dwpc	1
rephetio-v2.0_perm-3	CuGaDtCpD	0.12126	0.55929	0.1672	dwpc	1
rephetio-v2.0_perm-4	CuGaDtCpD	0.11662	0.54187	0.14706	dwpc	1
rephetio-v2.0_perm-5	CuGaDtCpD	0.14147	0.54291	0.14273	dwpc	1
rephetio-v2.0	CuGaDtCtD	0.42013	0.61478	0.34406	dwpc	0
rephetio-v2.0_perm-1	CuGaDtCtD	0.44454	0.62169	0.19527	dwpc	1
rephetio-v2.0_perm-2	CuGaDtCtD	0.45246	0.61225	0.18548	dwpc	1
rephetio-v2.0_perm-3	CuGaDtCtD	0.48062	0.60736	0.18061	dwpc	1
rephetio-v2.0_perm-4	CuGaDtCtD	0.47572	0.60927	0.18418	dwpc	1
rephetio-v2.0_perm-5	CuGaDtCtD	0.47618	0.61486	0.20264	dwpc	1
rephetio-v2.0	CuGaDuGaD	0.53801	0.61651	0.33674	dwpc	0
rephetio-v2.0_perm-1	CuGaDuGaD	0.48123	0.60313	0.18497	dwpc	1
rephetio-v2.0_perm-2	CuGaDuGaD	0.49615	0.60867	0.18433	dwpc	1
rephetio-v2.0_perm-3	CuGaDuGaD	0.52123	0.60063	0.16979	dwpc	1
rephetio-v2.0_perm-4	CuGaDuGaD	0.50676	0.60226	0.17797	dwpc	1
rephetio-v2.0_perm-5	CuGaDuGaD	0.50585	0.60355	0.19026	dwpc	1
rephetio-v2.0	CuGaDuGdD	0.24371	0.57318	0.28544	dwpc	0
rephetio-v2.0_perm-1	CuGaDuGdD	0.21742	0.57084	0.1537	dwpc	1
rephetio-v2.0_perm-2	CuGaDuGdD	0.22359	0.56777	0.14718	dwpc	1
rephetio-v2.0_perm-3	CuGaDuGdD	0.23669	0.55861	0.14393	dwpc	1
rephetio-v2.0_perm-4	CuGaDuGdD	0.23323	0.56423	0.1415	dwpc	1
rephetio-v2.0_perm-5	CuGaDuGdD	0.23317	0.55474	0.1402	dwpc	1
rephetio-v2.0	CuGaDuGuD	0.25007	0.58097	0.29162	dwpc	0
rephetio-v2.0_perm-1	CuGaDuGuD	0.24397	0.58503	0.15656	dwpc	1
rephetio-v2.0_perm-2	CuGaDuGuD	0.23201	0.5772	0.15036	dwpc	1
rephetio-v2.0_perm-3	CuGaDuGuD	0.24123	0.56799	0.14661	dwpc	1
rephetio-v2.0_perm-4	CuGaDuGuD	0.24064	0.57198	0.14578	dwpc	1
rephetio-v2.0_perm-5	CuGaDuGuD	0.24886	0.57284	0.14809	dwpc	1
rephetio-v2.0	CuGbCbGaD	0.35205	0.58709	0.31178	dwpc	0
rephetio-v2.0_perm-1	CuGbCbGaD	0.3626	0.58647	0.17329	dwpc	1
rephetio-v2.0_perm-2	CuGbCbGaD	0.37579	0.59781	0.17365	dwpc	1
rephetio-v2.0_perm-3	CuGbCbGaD	0.35667	0.57911	0.16723	dwpc	1
rephetio-v2.0_perm-4	CuGbCbGaD	0.36566	0.58648	0.17392	dwpc	1
rephetio-v2.0_perm-5	CuGbCbGaD	0.34897	0.58176	0.17208	dwpc	1
rephetio-v2.0	CuGbCbGdD	0.13563	0.55767	0.30586	dwpc	0
rephetio-v2.0_perm-1	CuGbCbGdD	0.13505	0.55153	0.15079	dwpc	1
rephetio-v2.0_perm-2	CuGbCbGdD	0.13963	0.55512	0.15645	dwpc	1
rephetio-v2.0_perm-3	CuGbCbGdD	0.13119	0.53167	0.13615	dwpc	1
rephetio-v2.0_perm-4	CuGbCbGdD	0.13242	0.5389	0.1443	dwpc	1
rephetio-v2.0_perm-5	CuGbCbGdD	0.12821	0.53202	0.13579	dwpc	1
rephetio-v2.0	CuGbCbGuD	0.13775	0.55574	0.28191	dwpc	0
rephetio-v2.0_perm-1	CuGbCbGuD	0.12905	0.54493	0.14817	dwpc	1
rephetio-v2.0_perm-2	CuGbCbGuD	0.1315	0.548	0.14813	dwpc	1
rephetio-v2.0_perm-3	CuGbCbGuD	0.13162	0.54067	0.14476	dwpc	1
rephetio-v2.0_perm-4	CuGbCbGuD	0.13427	0.53792	0.14091	dwpc	1
rephetio-v2.0_perm-5	CuGbCbGuD	0.12607	0.5375	0.14114	dwpc	1
rephetio-v2.0	CuGbCdGaD	0.28742	0.57665	0.32526	dwpc	0
rephetio-v2.0_perm-1	CuGbCdGaD	0.29465	0.57659	0.16725	dwpc	1
rephetio-v2.0_perm-2	CuGbCdGaD	0.28298	0.59141	0.16959	dwpc	1
rephetio-v2.0_perm-3	CuGbCdGaD	0.30129	0.57294	0.16029	dwpc	1
rephetio-v2.0_perm-4	CuGbCdGaD	0.31781	0.59659	0.18986	dwpc	1
rephetio-v2.0_perm-5	CuGbCdGaD	0.29521	0.5796	0.17168	dwpc	1
rephetio-v2.0	CuGbCdGdD	0.13166	0.55206	0.27315	dwpc	0
rephetio-v2.0_perm-1	CuGbCdGdD	0.14019	0.54289	0.14235	dwpc	1
rephetio-v2.0_perm-2	CuGbCdGdD	0.13678	0.54553	0.14437	dwpc	1
rephetio-v2.0_perm-3	CuGbCdGdD	0.14028	0.5433	0.14444	dwpc	1
rephetio-v2.0_perm-4	CuGbCdGdD	0.14623	0.54282	0.14006	dwpc	1
rephetio-v2.0_perm-5	CuGbCdGdD	0.14204	0.54083	0.14043	dwpc	1
rephetio-v2.0	CuGbCdGuD	0.14172	0.56234	0.31562	dwpc	0
rephetio-v2.0_perm-1	CuGbCdGuD	0.14547	0.55229	0.15114	dwpc	1
rephetio-v2.0_perm-2	CuGbCdGuD	0.14235	0.55656	0.15532	dwpc	1
rephetio-v2.0_perm-3	CuGbCdGuD	0.14298	0.54161	0.14326	dwpc	1
rephetio-v2.0_perm-4	CuGbCdGuD	0.15435	0.5512	0.15004	dwpc	1
rephetio-v2.0_perm-5	CuGbCdGuD	0.15374	0.54259	0.14097	dwpc	1
rephetio-v2.0	CuGbCpD	0.038146	0.5315	0.34292	dwpc	0
rephetio-v2.0_perm-1	CuGbCpD	0.049536	0.52647	0.1656	dwpc	1
rephetio-v2.0_perm-2	CuGbCpD	0.042404	0.52943	0.17819	dwpc	1
rephetio-v2.0_perm-3	CuGbCpD	0.038194	0.52618	0.17954	dwpc	1
rephetio-v2.0_perm-4	CuGbCpD	0.04471	0.52151	0.15698	dwpc	1
rephetio-v2.0_perm-5	CuGbCpD	0.042213	0.526	0.17081	dwpc	1
rephetio-v2.0	CuGbCpDrD	0.096954	0.5367	0.26997	dwpc	0
rephetio-v2.0_perm-1	CuGbCpDrD	0.1252	0.52243	0.12666	dwpc	1
rephetio-v2.0_perm-2	CuGbCpDrD	0.11365	0.53473	0.14153	dwpc	1
rephetio-v2.0_perm-3	CuGbCpDrD	0.13489	0.54803	0.1529	dwpc	1
rephetio-v2.0_perm-4	CuGbCpDrD	0.10167	0.52861	0.14408	dwpc	1
rephetio-v2.0_perm-5	CuGbCpDrD	0.11694	0.52696	0.13675	dwpc	1
rephetio-v2.0	CuGbCrCpD	0.063311	0.54818	0.34089	dwpc	0
rephetio-v2.0_perm-1	CuGbCrCpD	0.10335	0.55664	0.16782	dwpc	1
rephetio-v2.0_perm-2	CuGbCrCpD	0.10251	0.55589	0.17229	dwpc	1
rephetio-v2.0_perm-3	CuGbCrCpD	0.085759	0.53718	0.15365	dwpc	1
rephetio-v2.0_perm-4	CuGbCrCpD	0.08999	0.53125	0.14543	dwpc	1
rephetio-v2.0_perm-5	CuGbCrCpD	0.098831	0.53887	0.14904	dwpc	1
rephetio-v2.0	CuGbCrCtD	0.14702	0.58538	0.34124	dwpc	0
rephetio-v2.0_perm-1	CuGbCrCtD	0.21727	0.58551	0.16928	dwpc	1
rephetio-v2.0_perm-2	CuGbCrCtD	0.20702	0.59364	0.18445	dwpc	1
rephetio-v2.0_perm-3	CuGbCrCtD	0.21426	0.56182	0.15832	dwpc	1
rephetio-v2.0_perm-4	CuGbCrCtD	0.20703	0.57905	0.18245	dwpc	1
rephetio-v2.0_perm-5	CuGbCrCtD	0.19894	0.58198	0.18055	dwpc	1
rephetio-v2.0	CuGbCtD	0.13139	0.5837	0.34998	dwpc	0
rephetio-v2.0_perm-1	CuGbCtD	0.12777	0.56718	0.17362	dwpc	1
rephetio-v2.0_perm-2	CuGbCtD	0.1165	0.56058	0.17239	dwpc	1
rephetio-v2.0_perm-3	CuGbCtD	0.12239	0.57255	0.17745	dwpc	1
rephetio-v2.0_perm-4	CuGbCtD	0.12288	0.56669	0.17167	dwpc	1
rephetio-v2.0_perm-5	CuGbCtD	0.12236	0.57058	0.17831	dwpc	1
rephetio-v2.0	CuGbCtDrD	0.2053	0.56009	0.27274	dwpc	0
rephetio-v2.0_perm-1	CuGbCtDrD	0.18301	0.5293	0.1241	dwpc	1
